Epoch_0_H:	|epoch	avg_sum_se	
Epoch_0_D:	7406	0.277798	
Epoch_0_D:	7407	0.285928	
Epoch_0_D:	7408	0.279623	
Epoch_0_D:	7409	0.285666	
Epoch_0_D:	7410	0.27128		
Epoch_0_D:	7411	0.266488	
Epoch_0_D:	7412	0.265668	
Epoch_0_D:	7413	0.261943	
Epoch_0_D:	7414	0.259721	
Epoch_0_D:	7415	0.260973	
Epoch_0_D:	7416	0.257866	
Epoch_0_D:	7417	0.260134	
Epoch_0_D:	7418	0.260573	
Epoch_0_D:	7419	0.261045	
Epoch_0_D:	7420	0.3208		
Epoch_0_D:	7421	0.317455	
Epoch_0_D:	7422	0.302207	
Epoch_0_D:	7423	0.293341	
Epoch_0_D:	7424	0.295924	
Epoch_0_D:	7425	0.292327	
Epoch_0_D:	7426	0.292783	
Epoch_0_D:	7427	0.294476	
Epoch_0_D:	7428	0.292998	
Epoch_0_D:	7429	0.291486	
Epoch_0_D:	7430	0.279346	
Epoch_0_D:	7431	0.293648	
Epoch_0_D:	7432	0.289161	
Epoch_0_D:	7433	0.290215	
Epoch_0_D:	7434	0.285516	
Epoch_0_D:	7435	0.286358	
Epoch_0_D:	7436	0.284465	
Epoch_0_D:	7437	0.283976	
Epoch_0_D:	7438	0.282197	
Epoch_0_D:	7439	0.281554	
Epoch_0_D:	7440	0.325499	
Epoch_0_D:	7441	0.284851	
Epoch_0_D:	7442	0.272321	
Epoch_0_D:	7443	0.26927		
Epoch_0_D:	7444	0.268732	
Epoch_0_D:	7445	0.273742	
Epoch_0_D:	7446	0.271623	
Epoch_0_D:	7447	0.272179	
Epoch_0_D:	7448	0.272178	
Epoch_0_D:	7449	0.271523	
Epoch_0_D:	7450	0.226926	
Epoch_0_D:	7451	0.226816	
Epoch_0_D:	7452	0.2259		
Epoch_0_D:	7453	0.230169	
Epoch_0_D:	7454	0.232715	
Epoch_0_D:	7455	0.234399	
Epoch_0_D:	7456	0.235517	
Epoch_0_D:	7457	0.236301	
Epoch_0_D:	7458	0.236852	
Epoch_0_D:	7459	0.237252	
Epoch_0_D:	7460	0.289097	
Epoch_0_D:	7461	0.280826	
Epoch_0_D:	7462	0.27339		
Epoch_0_D:	7463	0.265516	
Epoch_0_D:	7464	0.263341	
Epoch_0_D:	7465	0.264635	
Epoch_0_D:	7466	0.258798	
Epoch_0_D:	7467	0.257392	
Epoch_0_D:	7468	0.256806	
Epoch_0_D:	7469	0.256252	
Epoch_0_D:	7470	0.315702	
Epoch_0_D:	7471	0.276807	
Epoch_0_D:	7472	0.25686		
Epoch_0_D:	7473	0.258011	
Epoch_0_D:	7474	0.2573		
Epoch_0_D:	7475	0.253721	
Epoch_0_D:	7476	0.253337	
Epoch_0_D:	7477	0.254964	
Epoch_0_D:	7478	0.254656	
Epoch_0_D:	7479	0.254409	
Epoch_0_D:	7480	0.298414	
Epoch_0_D:	7481	0.271634	
Epoch_0_D:	7482	0.246601	
Epoch_0_D:	7483	0.247942	
Epoch_0_D:	7484	0.24929		
Epoch_0_D:	7485	0.2499		
Epoch_0_D:	7486	0.250185	
Epoch_0_D:	7487	0.250342	
Epoch_0_D:	7488	0.250448	
Epoch_0_D:	7489	0.250537	
Epoch_0_D:	7490	0.282721	
Epoch_0_D:	7491	0.255921	
Epoch_0_D:	7492	0.254089	
Epoch_0_D:	7493	0.24711		
Epoch_0_D:	7494	0.242045	
Epoch_0_D:	7495	0.240704	
Epoch_0_D:	7496	0.234118	
Epoch_0_D:	7497	0.235286	
Epoch_0_D:	7498	0.235711	
Epoch_0_D:	7499	0.237762	
Epoch_0_D:	7500	0.249475	
Epoch_0_D:	7501	0.242613	
Epoch_0_D:	7502	0.242235	
Epoch_0_D:	7503	0.241895	
Epoch_0_D:	7504	0.240634	
Epoch_0_D:	7505	0.240775	
Epoch_0_D:	7506	0.23932		
Epoch_0_D:	7507	0.235247	
Epoch_0_D:	7508	0.237005	
Epoch_0_D:	7509	0.2394		
Epoch_0_D:	7510	0.274979	
Epoch_0_D:	7511	0.285143	
Epoch_0_D:	7512	0.294625	
Epoch_0_D:	7513	0.299476	
Epoch_0_D:	7514	0.299275	
Epoch_0_D:	7515	0.300262	
Epoch_0_D:	7516	0.306177	
Epoch_0_D:	7517	0.303391	
Epoch_0_D:	7518	0.300187	
Epoch_0_D:	7519	0.30131		
Epoch_0_D:	7520	0.317957	
Epoch_0_D:	7521	0.265196	
Epoch_0_D:	7522	0.253483	
Epoch_0_D:	7523	0.252279	
Epoch_0_D:	7524	0.248503	
Epoch_0_D:	7525	0.249805	
Epoch_0_D:	7526	0.251452	
Epoch_0_D:	7527	0.249166	
Epoch_0_D:	7528	0.245891	
Epoch_0_D:	7529	0.245818	
Epoch_0_D:	7530	0.269165	
Epoch_0_D:	7531	0.278881	
Epoch_0_D:	7532	0.276364	
Epoch_0_D:	7533	0.275951	
Epoch_0_D:	7534	0.271372	
Epoch_0_D:	7535	0.269382	
Epoch_0_D:	7536	0.263919	
Epoch_0_D:	7537	0.263954	
Epoch_0_D:	7538	0.262878	
Epoch_0_D:	7539	0.262728	
Epoch_0_D:	7540	0.372235	
Epoch_0_D:	7541	0.308573	
Epoch_0_D:	7542	0.289209	
Epoch_0_D:	7543	0.281851	
Epoch_0_D:	7544	0.269533	
Epoch_0_D:	7545	0.247545	
Epoch_0_D:	7546	0.243409	
Epoch_0_D:	7547	0.246061	
Epoch_0_D:	7548	0.243135	
Epoch_0_D:	7549	0.238362	
Epoch_0_D:	7550	0.256337	
Epoch_0_D:	7551	0.25066		
Epoch_0_D:	7552	0.255768	
Epoch_0_D:	7553	0.256362	
Epoch_0_D:	7554	0.252457	
Epoch_0_D:	7555	0.250408	
Epoch_0_D:	7556	0.250145	
Epoch_0_D:	7557	0.252365	
Epoch_0_D:	7558	0.25045		
Epoch_0_D:	7559	0.250213	
Epoch_0_D:	7560	0.304858	
Epoch_0_D:	7561	0.290575	
Epoch_0_D:	7562	0.296829	
Epoch_0_D:	7563	0.298569	
Epoch_0_D:	7564	0.289481	
Epoch_0_D:	7565	0.289059	
Epoch_0_D:	7566	0.290046	
Epoch_0_D:	7567	0.284072	
Epoch_0_D:	7568	0.27928		
Epoch_0_D:	7569	0.272446	
Epoch_0_D:	7570	0.285286	
Epoch_0_D:	7571	0.28773		
Epoch_0_D:	7572	0.286136	
Epoch_0_D:	7573	0.28496		
Epoch_0_D:	7574	0.281059	
Epoch_0_D:	7575	0.27511		
Epoch_0_D:	7576	0.276954	
Epoch_0_D:	7577	0.279842	
Epoch_0_D:	7578	0.280139	
Epoch_0_D:	7579	0.281849	
Epoch_0_D:	7580	0.285688	
Epoch_0_D:	7581	0.248218	
Epoch_0_D:	7582	0.246132	
Epoch_0_D:	7583	0.241572	
Epoch_0_D:	7584	0.238552	
Epoch_0_D:	7585	0.23967		
Epoch_0_D:	7586	0.239224	
Epoch_0_D:	7587	0.238847	
Epoch_0_D:	7588	0.238514	
Epoch_0_D:	7589	0.238227	
Epoch_0_D:	7590	0.282926	
Epoch_0_D:	7591	0.263529	
Epoch_0_D:	7592	0.267442	
Epoch_0_D:	7593	0.268435	
Epoch_0_D:	7594	0.269556	
Epoch_0_D:	7595	0.269071	
Epoch_0_D:	7596	0.268505	
Epoch_0_D:	7597	0.267965	
Epoch_0_D:	7598	0.267451	
Epoch_0_D:	7599	0.266204	
Epoch_0_D:	7600	0.264239	
Epoch_0_D:	7601	0.276608	
Epoch_0_D:	7602	0.278506	
Epoch_0_D:	7603	0.277942	
Epoch_0_D:	7604	0.277332	
Epoch_0_D:	7605	0.273721	
Epoch_0_D:	7606	0.273416	
Epoch_0_D:	7607	0.2674		
Epoch_0_D:	7608	0.26955		
Epoch_0_D:	7609	0.269608	
Epoch_0_D:	7610	0.271636	
Epoch_0_D:	7611	0.245139	
Epoch_0_D:	7612	0.238872	
Epoch_0_D:	7613	0.237351	
Epoch_0_D:	7614	0.234986	
Epoch_0_D:	7615	0.237013	
Epoch_0_D:	7616	0.237934	
Epoch_0_D:	7617	0.238735	
Epoch_0_D:	7618	0.239442	
Epoch_0_D:	7619	0.240077	
Epoch_0_D:	7620	0.283308	
Epoch_0_D:	7621	0.283942	
Epoch_0_D:	7622	0.287774	
Epoch_0_D:	7623	0.287206	
Epoch_0_D:	7624	0.28602		
Epoch_0_D:	7625	0.283946	
Epoch_0_D:	7626	0.282809	
Epoch_0_D:	7627	0.282623	
Epoch_0_D:	7628	0.281184	
Epoch_0_D:	7629	0.280342	
Epoch_0_D:	7630	0.314787	
Epoch_0_D:	7631	0.277975	
Epoch_0_D:	7632	0.256834	
Epoch_0_D:	7633	0.262679	
Epoch_0_D:	7634	0.265989	
Epoch_0_D:	7635	0.265554	
Epoch_0_D:	7636	0.264792	
Epoch_0_D:	7637	0.263664	
Epoch_0_D:	7638	0.263751	
Epoch_0_D:	7639	0.263831	
Epoch_0_D:	7640	0.307796	
Epoch_0_D:	7641	0.304956	
Epoch_0_D:	7642	0.318317	
Epoch_0_D:	7643	0.339474	
Epoch_0_D:	7644	0.368817	
Epoch_0_D:	7645	0.362921	
Epoch_0_D:	7646	0.355306	
Epoch_0_D:	7647	0.34007		
Epoch_0_D:	7648	0.3404		
Epoch_0_D:	7649	0.341618	
Epoch_0_D:	7650	0.270893	
Epoch_0_D:	7651	0.238655	
Epoch_0_D:	7652	0.207974	
Epoch_0_D:	7653	0.199167	
Epoch_0_D:	7654	0.199445	
Epoch_0_D:	7655	0.198656	
Epoch_0_D:	7656	0.199107	
Epoch_0_D:	7657	0.199636	
Epoch_0_D:	7658	0.200151	
Epoch_0_D:	7659	0.20063		
Epoch_0_D:	7660	0.266969	
Epoch_0_D:	7661	0.252851	
Epoch_0_D:	7662	0.25927		
Epoch_0_D:	7663	0.267806	
Epoch_0_D:	7664	0.266837	
Epoch_0_D:	7665	0.267948	
Epoch_0_D:	7666	0.268053	
Epoch_0_D:	7667	0.264681	
Epoch_0_D:	7668	0.264428	
Epoch_0_D:	7669	0.264177	
Epoch_0_D:	7670	0.293914	
Epoch_0_D:	7671	0.286982	
Epoch_0_D:	7672	0.298904	
Epoch_0_D:	7673	0.294814	
Epoch_0_D:	7674	0.2864		
Epoch_0_D:	7675	0.281474	
Epoch_0_D:	7676	0.279187	
Epoch_0_D:	7677	0.282472	
Epoch_0_D:	7678	0.284294	
Epoch_0_D:	7679	0.284978	
Epoch_0_D:	7680	0.289074	
Epoch_0_D:	7681	0.263531	
Epoch_0_D:	7682	0.260641	
Epoch_0_D:	7683	0.258337	
Epoch_0_D:	7684	0.250833	
Epoch_0_D:	7685	0.250898	
Epoch_0_D:	7686	0.250995	
Epoch_0_D:	7687	0.251106	
Epoch_0_D:	7688	0.253734	
Epoch_0_D:	7689	0.258955	
Epoch_0_D:	7690	0.280922	
Epoch_0_D:	7691	0.271296	
Epoch_0_D:	7692	0.280915	
Epoch_0_D:	7693	0.275274	
Epoch_0_D:	7694	0.275887	
Epoch_0_D:	7695	0.272269	
Epoch_0_D:	7696	0.269318	
Epoch_0_D:	7697	0.268781	
Epoch_0_D:	7698	0.265743	
Epoch_0_D:	7699	0.264217	
Epoch_0_D:	7700	0.26827		
Epoch_0_D:	7701	0.25344		
Epoch_0_D:	7702	0.258718	
Epoch_0_D:	7703	0.263898	
Epoch_0_D:	7704	0.264417	
Epoch_0_D:	7705	0.263978	
Epoch_0_D:	7706	0.264915	
Epoch_0_D:	7707	0.265719	
Epoch_0_D:	7708	0.266439	
Epoch_0_D:	7709	0.268006	
Epoch_0_D:	7710	0.297205	
Epoch_0_D:	7711	0.247503	
Epoch_0_D:	7712	0.251237	
Epoch_0_D:	7713	0.255616	
Epoch_0_D:	7714	0.255115	
Epoch_0_D:	7715	0.254407	
Epoch_0_D:	7716	0.252841	
Epoch_0_D:	7717	0.252412	
Epoch_0_D:	7718	0.252068	
Epoch_0_D:	7719	0.250944	
Epoch_0_D:	7720	0.263484	
Epoch_0_D:	7721	0.265891	
Epoch_0_D:	7722	0.2639		
Epoch_0_D:	7723	0.26424		
Epoch_0_D:	7724	0.264885	
Epoch_0_D:	7725	0.263366	
Epoch_0_D:	7726	0.263339	
Epoch_0_D:	7727	0.261928	
Epoch_0_D:	7728	0.261954	
Epoch_0_D:	7729	0.261973	
Epoch_0_D:	7730	0.272754	
Epoch_0_D:	7731	0.266627	
Epoch_0_D:	7732	0.279864	
Epoch_0_D:	7733	0.272848	
Epoch_0_D:	7734	0.276457	
Epoch_0_D:	7735	0.269935	
Epoch_0_D:	7736	0.273992	
Epoch_0_D:	7737	0.274389	
Epoch_0_D:	7738	0.26845		
Epoch_0_D:	7739	0.270227	
Epoch_0_D:	7740	0.299775	
Epoch_0_D:	7741	0.294841	
Epoch_0_D:	7742	0.296025	
Epoch_0_D:	7743	0.298706	
Epoch_0_D:	7744	0.29474		
Epoch_0_D:	7745	0.291907	
Epoch_0_D:	7746	0.290804	
Epoch_0_D:	7747	0.289822	
Epoch_0_D:	7748	0.290618	
Epoch_0_D:	7749	0.289837	
Epoch_0_D:	7750	0.292879	
Epoch_0_D:	7751	0.280357	
Epoch_0_D:	7752	0.293853	
Epoch_0_D:	7753	0.292239	
Epoch_0_D:	7754	0.289872	
Epoch_0_D:	7755	0.286762	
Epoch_0_D:	7756	0.283312	
Epoch_0_D:	7757	0.279392	
Epoch_0_D:	7758	0.274751	
Epoch_0_D:	7759	0.274228	
Epoch_0_D:	7760	0.290782	
Epoch_0_D:	7761	0.288958	
Epoch_0_D:	7762	0.300929	
Epoch_0_D:	7763	0.294781	
Epoch_0_D:	7764	0.290445	
Epoch_0_D:	7765	0.284883	
Epoch_0_D:	7766	0.284902	
Epoch_0_D:	7767	0.284732	
Epoch_0_D:	7768	0.284686	
Epoch_0_D:	7769	0.284629	
Epoch_0_D:	7770	0.29811		
Epoch_0_D:	7771	0.28686		
Epoch_0_D:	7772	0.275099	
Epoch_0_D:	7773	0.259964	
Epoch_0_D:	7774	0.263292	
Epoch_0_D:	7775	0.263151	
Epoch_0_D:	7776	0.263811	
Epoch_0_D:	7777	0.265048	
Epoch_0_D:	7778	0.266191	
Epoch_0_D:	7779	0.267238	
Epoch_0_D:	7780	0.304533	
Epoch_0_D:	7781	0.29409		
Epoch_0_D:	7782	0.292263	
Epoch_0_D:	7783	0.288019	
Epoch_0_D:	7784	0.283924	
Epoch_0_D:	7785	0.284297	
Epoch_0_D:	7786	0.283633	
Epoch_0_D:	7787	0.281586	
Epoch_0_D:	7788	0.277631	
Epoch_0_D:	7789	0.276095	
Epoch_0_D:	7790	0.296656	
Epoch_0_D:	7791	0.294416	
Epoch_0_D:	7792	0.297057	
Epoch_0_D:	7793	0.294569	
Epoch_0_D:	7794	0.291813	
Epoch_0_D:	7795	0.293892	
Epoch_0_D:	7796	0.293905	
Epoch_0_D:	7797	0.293903	
Epoch_0_D:	7798	0.291891	
Epoch_0_D:	7799	0.291868	
Epoch_0_D:	7800	0.316648	
Epoch_0_D:	7801	0.285082	
Epoch_0_D:	7802	0.28022		
Epoch_0_D:	7803	0.279949	
Epoch_0_D:	7804	0.275976	
Epoch_0_D:	7805	0.277071	
Epoch_0_D:	7806	0.275893	
Epoch_0_D:	7807	0.277279	
Epoch_0_D:	7808	0.277421	
Epoch_0_D:	7809	0.277568	
Epoch_0_D:	7810	0.277684	
Epoch_0_D:	7811	0.246983	
Epoch_0_D:	7812	0.245799	
Epoch_0_D:	7813	0.240134	
Epoch_0_D:	7814	0.242731	
Epoch_0_D:	7815	0.23862		
Epoch_0_D:	7816	0.238793	
Epoch_0_D:	7817	0.239061	
Epoch_0_D:	7818	0.238677	
Epoch_0_D:	7819	0.239476	
Epoch_0_D:	7820	0.266111	
Epoch_0_D:	7821	0.251461	
Epoch_0_D:	7822	0.253516	
Epoch_0_D:	7823	0.255943	
Epoch_0_D:	7824	0.257077	
Epoch_0_D:	7825	0.257142	
Epoch_0_D:	7826	0.258276	
Epoch_0_D:	7827	0.261684	
Epoch_0_D:	7828	0.261461	
Epoch_0_D:	7829	0.261835	
Epoch_0_D:	7830	0.297158	
Epoch_0_D:	7831	0.274852	
Epoch_0_D:	7832	0.270782	
Epoch_0_D:	7833	0.276557	
Epoch_0_D:	7834	0.274747	
Epoch_0_D:	7835	0.273598	
Epoch_0_D:	7836	0.272304	
Epoch_0_D:	7837	0.271759	
Epoch_0_D:	7838	0.270582	
Epoch_0_D:	7839	0.269495	
Epoch_0_D:	7840	0.325142	
Epoch_0_D:	7841	0.307995	
Epoch_0_D:	7842	0.298993	
Epoch_0_D:	7843	0.298643	
Epoch_0_D:	7844	0.297601	
Epoch_0_D:	7845	0.292585	
Epoch_0_D:	7846	0.291391	
Epoch_0_D:	7847	0.288424	
Epoch_0_D:	7848	0.283489	
Epoch_0_D:	7849	0.285813	
Epoch_0_D:	7850	0.301683	
Epoch_0_D:	7851	0.280752	
Epoch_0_D:	7852	0.278576	
Epoch_0_D:	7853	0.284655	
Epoch_0_D:	7854	0.290975	
Epoch_0_D:	7855	0.285389	
Epoch_0_D:	7856	0.285509	
Epoch_0_D:	7857	0.285977	
Epoch_0_D:	7858	0.285774	
Epoch_0_D:	7859	0.286106	
Epoch_0_D:	7860	0.289021	
Epoch_0_D:	7861	0.288483	
Epoch_0_D:	7862	0.284656	
Epoch_0_D:	7863	0.285006	
Epoch_0_D:	7864	0.2832		
Epoch_0_D:	7865	0.285112	
Epoch_0_D:	7866	0.285005	
Epoch_0_D:	7867	0.285288	
Epoch_0_D:	7868	0.284815	
Epoch_0_D:	7869	0.283427	
Epoch_0_D:	7870	0.275004	
Epoch_0_D:	7871	0.280137	
Epoch_0_D:	7872	0.277985	
Epoch_0_D:	7873	0.279487	
Epoch_0_D:	7874	0.278228	
Epoch_0_D:	7875	0.276088	
Epoch_0_D:	7876	0.275837	
Epoch_0_D:	7877	0.271455	
Epoch_0_D:	7878	0.273115	
Epoch_0_D:	7879	0.27281		
Epoch_0_D:	7880	0.293716	
Epoch_0_D:	7881	0.27913		
Epoch_0_D:	7882	0.280872	
Epoch_0_D:	7883	0.303326	
Epoch_0_D:	7884	0.309031	
Epoch_0_D:	7885	0.309191	
Epoch_0_D:	7886	0.309182	
Epoch_0_D:	7887	0.307479	
Epoch_0_D:	7888	0.3074		
Epoch_0_D:	7889	0.30655		
Epoch_0_D:	7890	0.287521	
Epoch_0_D:	7891	0.277577	
Epoch_0_D:	7892	0.299616	
Epoch_0_D:	7893	0.334474	
Epoch_0_D:	7894	0.313229	
Epoch_0_D:	7895	0.30025		
Epoch_0_D:	7896	0.325506	
Epoch_0_D:	7897	0.339104	
Epoch_0_D:	7898	0.302724	
Epoch_0_D:	7899	0.298031	
Epoch_0_D:	7900	0.415142	
Epoch_0_D:	7901	0.319073	
Epoch_0_D:	7902	0.30708		
Epoch_0_D:	7903	0.3128		
Epoch_0_D:	7904	0.297402	
Epoch_0_D:	7905	0.29387		
Epoch_0_D:	7906	0.28706		
Epoch_0_D:	7907	0.284423	
Epoch_0_D:	7908	0.282999	
Epoch_0_D:	7909	0.282528	
Epoch_0_D:	7910	0.263207	
Epoch_0_D:	7911	0.2578		
Epoch_0_D:	7912	0.259506	
Epoch_0_D:	7913	0.259094	
Epoch_0_D:	7914	0.260727	
Epoch_0_D:	7915	0.260319	
Epoch_0_D:	7916	0.260771	
Epoch_0_D:	7917	0.261171	
Epoch_0_D:	7918	0.26154		
Epoch_0_D:	7919	0.261868	
Epoch_0_D:	7920	0.289213	
Epoch_0_D:	7921	0.265729	
Epoch_0_D:	7922	0.262147	
Epoch_0_D:	7923	0.255765	
Epoch_0_D:	7924	0.254708	
Epoch_0_D:	7925	0.248764	
Epoch_0_D:	7926	0.247977	
Epoch_0_D:	7927	0.247557	
Epoch_0_D:	7928	0.244944	
Epoch_0_D:	7929	0.244691	
Epoch_0_D:	7930	0.311135	
Epoch_0_D:	7931	0.298166	
Epoch_0_D:	7932	0.300209	
Epoch_0_D:	7933	0.301191	
Epoch_0_D:	7934	0.302618	
Epoch_0_D:	7935	0.303935	
Epoch_0_D:	7936	0.302037	
Epoch_0_D:	7937	0.301428	
Epoch_0_D:	7938	0.302299	
Epoch_0_D:	7939	0.29795		
Epoch_0_D:	7940	0.34102		
Epoch_0_D:	7941	0.312102	
Epoch_0_D:	7942	0.294302	
Epoch_0_D:	7943	0.28487		
Epoch_0_D:	7944	0.280103	
Epoch_0_D:	7945	0.276044	
Epoch_0_D:	7946	0.266184	
Epoch_0_D:	7947	0.259939	
Epoch_0_D:	7948	0.260727	
Epoch_0_D:	7949	0.255538	
Epoch_0_D:	7950	0.31337		
Epoch_0_D:	7951	0.307872	
Epoch_0_D:	7952	0.308961	
Epoch_0_D:	7953	0.309937	
Epoch_0_D:	7954	0.309889	
Epoch_0_D:	7955	0.309904	
Epoch_0_D:	7956	0.309965	
Epoch_0_D:	7957	0.311176	
Epoch_0_D:	7958	0.311303	
Epoch_0_D:	7959	0.311438	
Epoch_0_D:	7960	0.336136	
Epoch_0_D:	7961	0.299306	
Epoch_0_D:	7962	0.27046		
Epoch_0_D:	7963	0.267159	
Epoch_0_D:	7964	0.267344	
Epoch_0_D:	7965	0.267107	
Epoch_0_D:	7966	0.266903	
Epoch_0_D:	7967	0.257027	
Epoch_0_D:	7968	0.255286	
Epoch_0_D:	7969	0.2591		
Epoch_0_D:	7970	0.282871	
Epoch_0_D:	7971	0.262184	
Epoch_0_D:	7972	0.263283	
Epoch_0_D:	7973	0.262948	
Epoch_0_D:	7974	0.265286	
Epoch_0_D:	7975	0.270269	
Epoch_0_D:	7976	0.271916	
Epoch_0_D:	7977	0.271931	
Epoch_0_D:	7978	0.269002	
Epoch_0_D:	7979	0.2665		
Epoch_0_D:	7980	0.267328	
Epoch_0_D:	7981	0.248093	
Epoch_0_D:	7982	0.24828		
Epoch_0_D:	7983	0.25221		
Epoch_0_D:	7984	0.253722	
Epoch_0_D:	7985	0.25349		
Epoch_0_D:	7986	0.25504		
Epoch_0_D:	7987	0.255983	
Epoch_0_D:	7988	0.256638	
Epoch_0_D:	7989	0.257457	
Epoch_0_D:	7990	0.333293	
Epoch_0_D:	7991	0.314311	
Epoch_0_D:	7992	0.312734	
Epoch_0_D:	7993	0.312983	
Epoch_0_D:	7994	0.311743	
Epoch_0_D:	7995	0.30813		
Epoch_0_D:	7996	0.306952	
Epoch_0_D:	7997	0.305084	
Epoch_0_D:	7998	0.303391	
Epoch_0_D:	7999	0.301851	
Epoch_0_D:	8000	0.310598	
Epoch_0_D:	8001	0.249786	
Epoch_0_D:	8002	0.254851	
Epoch_0_D:	8003	0.252899	
Epoch_0_D:	8004	0.253428	
Epoch_0_D:	8005	0.25732		
Epoch_0_D:	8006	0.260533	
Epoch_0_D:	8007	0.259321	
Epoch_0_D:	8008	0.264119	
Epoch_0_D:	8009	0.261822	
Epoch_0_D:	8010	0.257809	
Epoch_0_D:	8011	0.247605	
Epoch_0_D:	8012	0.250038	
Epoch_0_D:	8013	0.25106		
Epoch_0_D:	8014	0.247809	
Epoch_0_D:	8015	0.247979	
Epoch_0_D:	8016	0.248059	
Epoch_0_D:	8017	0.248101	
Epoch_0_D:	8018	0.246878	
Epoch_0_D:	8019	0.24802		
Epoch_0_D:	8020	0.31124		
Epoch_0_D:	8021	0.277921	
Epoch_0_D:	8022	0.293781	
Epoch_0_D:	8023	0.296169	
Epoch_0_D:	8024	0.29378		
Epoch_0_D:	8025	0.297104	
Epoch_0_D:	8026	0.294816	
Epoch_0_D:	8027	0.294661	
Epoch_0_D:	8028	0.28695		
Epoch_0_D:	8029	0.28837		
Epoch_0_D:	8030	0.294683	
Epoch_0_D:	8031	0.280841	
Epoch_0_D:	8032	0.263001	
Epoch_0_D:	8033	0.263706	
Epoch_0_D:	8034	0.264827	
Epoch_0_D:	8035	0.263626	
Epoch_0_D:	8036	0.262825	
Epoch_0_D:	8037	0.264266	
Epoch_0_D:	8038	0.266061	
Epoch_0_D:	8039	0.264392	
Epoch_0_D:	8040	0.302387	
Epoch_0_D:	8041	0.298425	
Epoch_0_D:	8042	0.286253	
Epoch_0_D:	8043	0.289395	
Epoch_0_D:	8044	0.291667	
Epoch_0_D:	8045	0.292209	
Epoch_0_D:	8046	0.291792	
Epoch_0_D:	8047	0.291925	
Epoch_0_D:	8048	0.290494	
Epoch_0_D:	8049	0.288155	
Epoch_0_D:	8050	0.306447	
Epoch_0_D:	8051	0.285328	
Epoch_0_D:	8052	0.289694	
Epoch_0_D:	8053	0.286101	
Epoch_0_D:	8054	0.289607	
Epoch_0_D:	8055	0.285183	
Epoch_0_D:	8056	0.287626	
Epoch_0_D:	8057	0.289557	
Epoch_0_D:	8058	0.289328	
Epoch_0_D:	8059	0.292606	
Epoch_0_D:	8060	0.306189	
Epoch_0_D:	8061	0.279539	
Epoch_0_D:	8062	0.283531	
Epoch_0_D:	8063	0.282666	
Epoch_0_D:	8064	0.277919	
Epoch_0_D:	8065	0.277239	
Epoch_0_D:	8066	0.274746	
Epoch_0_D:	8067	0.274382	
Epoch_0_D:	8068	0.27411		
Epoch_0_D:	8069	0.27391		
Epoch_0_D:	8070	0.276558	
Epoch_0_D:	8071	0.271442	
Epoch_0_D:	8072	0.263807	
Epoch_0_D:	8073	0.259343	
Epoch_0_D:	8074	0.257306	
Epoch_0_D:	8075	0.255639	
Epoch_0_D:	8076	0.258333	
Epoch_0_D:	8077	0.259799	
Epoch_0_D:	8078	0.261113	
Epoch_0_D:	8079	0.2633		
Epoch_0_D:	8080	0.347077	
Epoch_0_D:	8081	0.306517	
Epoch_0_D:	8082	0.304378	
Epoch_0_D:	8083	0.30123		
Epoch_0_D:	8084	0.301858	
Epoch_0_D:	8085	0.304239	
Epoch_0_D:	8086	0.30309		
Epoch_0_D:	8087	0.303518	
Epoch_0_D:	8088	0.302782	
Epoch_0_D:	8089	0.302093	
Epoch_0_D:	8090	0.302099	
Epoch_0_D:	8091	0.291707	
Epoch_0_D:	8092	0.284069	
Epoch_0_D:	8093	0.286392	
Epoch_0_D:	8094	0.28823		
Epoch_0_D:	8095	0.289864	
Epoch_0_D:	8096	0.288711	
Epoch_0_D:	8097	0.288194	
Epoch_0_D:	8098	0.286565	
Epoch_0_D:	8099	0.285916	
Epoch_0_D:	8100	0.259071	
Epoch_0_D:	8101	0.249623	
Epoch_0_D:	8102	0.244697	
Epoch_0_D:	8103	0.239881	
Epoch_0_D:	8104	0.242894	
Epoch_0_D:	8105	0.241534	
Epoch_0_D:	8106	0.24182		
Epoch_0_D:	8107	0.242669	
Epoch_0_D:	8108	0.240922	
Epoch_0_D:	8109	0.24158		
Epoch_0_D:	8110	0.344281	
Epoch_0_D:	8111	0.30352		
Epoch_0_D:	8112	0.305348	
Epoch_0_D:	8113	0.304225	
Epoch_0_D:	8114	0.296352	
Epoch_0_D:	8115	0.293337	
Epoch_0_D:	8116	0.278285	
Epoch_0_D:	8117	0.283553	
Epoch_0_D:	8118	0.283501	
Epoch_0_D:	8119	0.283416	
Epoch_0_D:	8120	0.285757	
Epoch_0_D:	8121	0.261574	
Epoch_0_D:	8122	0.250059	
Epoch_0_D:	8123	0.236588	
Epoch_0_D:	8124	0.235995	
Epoch_0_D:	8125	0.236477	
Epoch_0_D:	8126	0.239023	
Epoch_0_D:	8127	0.246618	
Epoch_0_D:	8128	0.245404	
Epoch_0_D:	8129	0.243723	
Epoch_0_D:	8130	0.311213	
Epoch_0_D:	8131	0.289476	
Epoch_0_D:	8132	0.281295	
Epoch_0_D:	8133	0.279092	
Epoch_0_D:	8134	0.282088	
Epoch_0_D:	8135	0.282145	
Epoch_0_D:	8136	0.281403	
Epoch_0_D:	8137	0.280223	
Epoch_0_D:	8138	0.272549	
Epoch_0_D:	8139	0.274909	
Epoch_0_D:	8140	0.2967		
